,car_brand,car_model,car_year,car_mileage,car_price,source
25421,MERCEDES-BENZ,C-Class Sedan,2018,24000,1580000,8891
25422,NISSAN,Grand Livina,2011,24000,160000,8891
25423,BMW,M3,2017,30000,2588000,8891
25424,MERCEDES-BENZ,E-Class Sedan,2016,80000,0,8891
25425,MITSUBISHI,Zinger,2016,74000,328000,8891
25426,TOYOTA,Corolla Altis,2015,99000,360000,8891
25427,BMW,1-Series Hatchback,2014,48000,508000,8891
25428,MERCEDES-BENZ,E-Class Sedan,2012,150000,688000,8891
25429,NISSAN,Tiida,2011,62000,208000,8891
25430,BMW,3-Series Sedan,2007,150000,272000,8891
25431,LEXUS,NX,2015,60000,948000,8891
25432,MERCEDES-BENZ,C-Class Cabriolet,2015,150000,1158000,8891
25433,NISSAN,Grand Livina,2009,247000,148000,8891
25434,VOLKSWAGEN,Golf,2017,67000,638000,8891
25435,MITSUBISHI,Colt Plus,2011,110000,95000,8891
25436,TOYOTA,Camry Hybrid,2013,112000,318000,8891
25437,BMW,M5,2018,40000,4180000,8891
25438,MERCEDES-BENZ,CLA,2015,90000,0,8891
25439,BMW,2-Series Gran Coupe,2020,3000,0,8891
25440,HYUNDAI,Santa Fe,2011,250000,0,8891
25441,HONDA,Fit,2018,51000,518000,8891
25442,MASERATI,Levante,2017,30000,2780000,8891
25443,NISSAN,Sentra,2001,240000,58000,8891
25444,BMW,3-Series Sedan,2014,110000,788000,8891
25445,BMW,X6,2015,100000,1680000,8891
25446,TOYOTA,Prius C,2017,140000,448000,8891
25447,SUBARU,Legacy Wagon,2010,170000,498000,8891
25448,HONDA,CR-V,2018,30000,828000,8891
25449,MERCEDES-BENZ,CLA,2014,128000,1020000,8891
25450,TOYOTA,Corolla Altis,2012,130000,338000,8891
25451,TOYOTA,RAV4,2015,140000,558000,8891
25452,LEXUS,IS,2014,110000,700000,8891
25453,HONDA,CR-V,2015,70000,568000,8891
25454,NISSAN,Tiida,2008,225000,218000,8891
25455,NISSAN,Tiida,2012,124000,308000,8891
25456,LEXUS,ES,2018,40000,1198000,8891
25457,VOLKSWAGEN,Tiguan,2018,62000,988000,8891
25458,TOYOTA,Wish,2016,62000,468000,8891
25459,MERCEDES-BENZ,GLC Coupe,2019,20000,2458000,8891
25460,LEXUS,IS,2019,30000,1250000,8891
25461,BMW,5-Series Sedan,2010,120000,700000,8891
25462,MITSUBISHI,Colt Plus,2012,110000,235000,8891
25463,TOYOTA,Camry,2008,175000,268000,8891
25464,LEXUS,RX,2016,80000,1398000,8891
25465,TOYOTA,C-HR,2017,23000,788000,8891
25466,SUZUKI,Grand Vitara,2007,140000,198000,8891
25467,MITSUBISHI,Lancer,2004,220000,98000,8891
25468,TOYOTA,Camry,2011,170000,248000,8891
25469,MITSUBISHI,Grand Lancer,2017,109000,378000,8891
25470,FORD,Focus,2018,30000,580000,8891
25471,HYUNDAI,Porter,2016,130000,328000,8891
25472,TOYOTA,Previa,2010,99000,448000,8891
25473,HONDA,CR-V,2015,77000,598000,8891
25474,TOYOTA,86,2013,150000,368000,8891
25475,BMW,X4,2019,12000,0,8891
25476,MAZDA,3,2011,200000,288000,8891
25477,TOYOTA,C-HR,2018,48000,758000,8891
25478,FORD,Focus,2012,240000,250000,8891
25479,MAZDA,3,2017,11000,668000,8891
25480,MITSUBISHI,Colt Plus,2017,93000,308000,8891
25481,HONDA,CR-V,2013,165000,488000,8891
25482,NISSAN,Livina,2018,21000,446000,8891
25483,SUBARU,XV,2015,78000,480000,8891
25484,PEUGEOT,3008,2014,108000,428000,8891
25485,NISSAN,Sentra,2013,86000,266000,8891
25486,TOYOTA,Corolla Altis,2020,15000,666000,8891
25487,LUXGEN,S5 Turbo,2012,94000,198000,8891
25488,BMW,3-Series Sedan,2015,74000,919000,8891
25489,TOYOTA,Corolla Altis,2018,114000,418000,8891
25490,SUZUKI,Swift,2007,200000,188000,8891
25491,CMC,Veryca廂車,2005,190000,165000,8891
25492,TOYOTA,Wish,2012,119000,378000,8891
25493,MAZDA,CX-3,2019,10000,630000,8891
25494,PORSCHE,Panamera,2014,54000,1780000,8891
25495,HONDA,Civic,2010,130000,288000,8891
25496,MITSUBISHI,Canter,2017,185000,800000,8891
25497,LUXGEN,7 MPV,2011,127000,308000,8891
25498,MITSUBISHI,Savrin,2007,130000,158000,8891
25499,NISSAN,Sentra,2013,110000,278000,8891
25500,TOYOTA,Previa,2012,135000,650000,8891
25501,MERCEDES-BENZ,GLC Coupe,2021,120,3080000,8891
25502,VOLVO,XC60,2012,90000,448000,8891
25503,MERCEDES-BENZ,S-Class Sedan,2007,130000,0,8891
25504,NISSAN,Sentra,2013,92000,318000,8891
25505,TOYOTA,Corolla Altis,2015,81000,468000,8891
25506,MERCEDES-BENZ,B-Class,2015,80000,690000,8891
25507,LEXUS,RX,2013,150000,680000,8891
25508,TOYOTA,Corolla Altis,2014,70000,290000,8891
25509,TOYOTA,Innova,2013,60000,328000,8891
25510,TOYOTA,Yaris,2016,81000,289000,8891
25511,BMW,X6,2011,130000,830000,8891
25512,NISSAN,March,2007,150000,88000,8891
25513,NISSAN,Livina,2017,95000,348000,8891
25514,CMC,Magic,2006,180000,208000,8891
25515,VOLKSWAGEN,Golf,2018,55000,698000,8891
25516,BMW,1-Series Hatchback,2017,30000,588000,8891
25517,VOLVO,V60,2015,100000,708000,8891
25518,BMW,4-Series Gran Coupé,2015,80000,1200000,8891
25519,NISSAN,Livina,2011,100000,100000,8891
25520,LUXGEN,U7 Turbo,2010,150000,158000,8891
25521,BMW,X4,2015,100000,1200000,8891
25522,FORD,Mustang,2016,40000,1168000,8891
25523,VOLKSWAGEN,Golf,2011,102000,278000,8891
25524,FORD,Focus,2017,47000,398000,8891
25525,TOYOTA,Yaris,2015,100000,358000,8891
25526,FORD,Focus,2014,120000,298000,8891
25527,MERCEDES-BENZ,C-Class Sedan,2017,60000,1358000,8891
25528,HONDA,Fit,2016,57000,438000,8891
25529,MERCEDES-BENZ,C-Class Sedan,2016,92000,1198000,8891
25530,TOYOTA,Corolla Altis,2016,51000,358000,8891
25531,MAZDA,CX-3,2016,51000,538000,8891
25532,SUZUKI,Grand Vitara,2006,150000,188000,8891
25533,LEXUS,LS,2010,200000,398000,8891
25534,TOYOTA,Corolla Altis,2018,50000,508000,8891
25535,PORSCHE,Macan,2014,140000,1450000,8891
25536,INFINITI,G25,2012,98000,388000,8891
25537,HYUNDAI,Porter,2017,40000,438000,8891
25538,TOYOTA,Camry,2016,45000,478000,8891
25539,MITSUBISHI,Zinger,2018,110000,428000,8891
25540,CMC,Veryca,2008,160000,168000,8891
25541,TOYOTA,Vios,2018,70000,388000,8891
25542,PORSCHE,Panamera,2012,20000,1368000,8891
25543,HONDA,Civic,2015,70000,308000,8891
25544,TOYOTA,Yaris,2012,90000,98000,8891
25545,BMW,4-Series Gran Coupé,2018,26000,1520000,8891
25546,NISSAN,Kicks,2019,20000,638000,8891
25547,LEXUS,ES,2003,300000,98000,8891
25548,NISSAN,Livina,2018,50000,388000,8891
25549,HYUNDAI,Elantra,2012,195000,328000,8891
25550,TOYOTA,Yaris,2011,190000,248000,8891
25551,HONDA,CR-V,2013,60000,538000,8891
25552,TOYOTA,Vios,2006,190000,118000,8891
25553,BMW,8-Series Gran Coupe,2020,8000,4300000,8891
25554,MERCEDES-BENZ,C-Class Sedan,2013,90000,678000,8891
25555,LAMBORGHINI,Huracan LP610 - 4,2017,6000,0,8891
25556,AUDI,A1 Sportback,2020,10000,998000,8891
25557,CMC,Veryca廂車,2004,280000,135000,8891
25558,HONDA,CR-V,2012,143000,338000,8891
25559,MITSUBISHI,Outlander,2016,70000,488000,8891
25560,TOYOTA,Yaris,2017,19000,428000,8891
25561,LUXGEN,7 SUV,2011,105000,278000,8891
25562,NISSAN,Livina,2017,60000,368000,8891
25563,AUDI,Q7,2013,40000,988000,8891
25564,TOYOTA,Sienta,2018,60000,538000,8891
25565,TOYOTA,Camry Hybrid,2015,60000,698000,8891
25566,MITSUBISHI,Zinger,2010,240000,118000,8891
25567,NISSAN,Tiida,2008,130000,108000,8891
25568,MITSUBISHI,Colt Plus,2014,90000,258000,8891
25569,NISSAN,Rogue,2010,110000,188000,8891
25570,BMW,X1,2020,2000,1490000,8891
25571,LUXGEN,URX,2021,5,848000,8891
25572,BMW,1-Series Hatchback,2020,2500,1480000,8891
25573,MERCEDES-BENZ,C-Class Sedan,2017,40000,1448000,8891
25574,CMC,Veryca廂車,2002,220000,148000,8891
25575,NISSAN,Teana,2012,80000,258000,8891
25576,BMW,2-Series Active Tourer,2016,76000,798000,8891
25577,SKODA,Fabia,2011,165000,178000,8891
25578,MERCEDES-BENZ,E-Class Sedan,2017,48000,1680000,8891
25579,MINI,Countryman JCW,2015,150000,928000,8891
25580,MITSUBISHI,Freeca,2003,50000,78000,8891
25581,VOLKSWAGEN,Tiguan,2011,100000,338000,8891
25582,HONDA,CR-V,2008,135000,258000,8891
25583,VOLKSWAGEN,Scirocco,2011,140000,458000,8891
25584,FORD,Focus,2005,145000,118000,8891
25585,TOYOTA,RAV4,2012,180000,328000,8891
25586,MITSUBISHI,Grand Lancer,2018,40000,398000,8891
25587,TOYOTA,Vios,2006,100000,138000,8891
25588,BMW,1-Series Hatchback,2018,52000,998000,8891
25589,AUDI,Q7,2006,160000,260000,8891
25590,MINI,Cooper,2009,140000,388000,8891
25591,MERCEDES-BENZ,S-Class Sedan,2013,80000,0,8891
25592,MITSUBISHI,Savrin,2006,150000,128000,8891
25593,HONDA,Civic,2013,100000,358000,8891
25594,NISSAN,Tiida,2016,20000,380000,8891
25595,MERCEDES-BENZ,E-Class Sedan,2017,20000,1698000,8891
25596,NISSAN,Tiida,2019,24000,568000,8891
25597,MERCEDES-BENZ,C-Class Sedan,2019,8000,2698000,8891
25598,LUXGEN,M7 Turbo EcoHyper,2015,110000,468000,8891
25599,BMW,X3,2017,42000,850000,8891
25600,LUXGEN,M7 Turbo,2011,170000,180000,8891
25601,FORD,Kuga,2018,40000,413000,8891
25602,MAZDA,CX-3,2016,49000,430000,8891
25603,FORD,Focus,2013,130000,230000,8891
25604,MERCEDES-BENZ,C-Class Sedan,2015,77000,1020000,8891
25605,MERCEDES-BENZ,CLA,2014,83000,890000,8891
25606,LUXGEN,U7 Turbo,2015,37000,290000,8891
25607,LUXGEN,U6 GT,2017,8000,510000,8891
25608,BMW,3-Series Coupe,2009,90000,310000,8891
25609,MERCEDES-BENZ,C-Class Sedan,2012,80000,410000,8891
25610,TOYOTA,Corolla Altis,2014,70000,240000,8891
25611,HONDA,Fit,2016,40000,280000,8891
25612,VOLKSWAGEN,Golf GTI,2010,83000,238000,8891
25613,HONDA,Civic,2015,70000,270000,8891
25614,MAZDA,3,2016,70000,338000,8891
25615,NISSAN,Tiida,2013,67000,198000,8891
25616,NISSAN,Tiida,2013,90000,230000,8891
25617,MAZDA,3,2005,94000,86000,8891
25618,HONDA,Civic K12,2009,80000,180000,8891
25619,HONDA,CR-V,2012,83000,340000,8891
25620,AUDI,A1,2015,52000,460000,8891
25621,MAZDA,3,2012,56000,210000,8891
25622,TOYOTA,Corolla Altis,2014,70000,240000,8891
25623,SUBARU,WRX,2014,52000,530000,8891
25624,SUZUKI,Swift,2013,61000,210000,8891
25625,LUXGEN,S3,2017,40000,220000,8891
25626,BMW,3-Series Sedan,2014,100000,558000,8891
25627,TOYOTA,Yaris,2010,80000,140000,8891
25628,HYUNDAI,Ix35,2014,67000,270000,8891
25629,HYUNDAI,Elantra,2012,70000,220000,8891
25630,TOYOTA,RAV4,2010,177000,338000,8891
25631,BMW,5-Series Sedan,2011,150000,768000,8891
25632,TOYOTA,Corolla Altis,2015,120000,378000,8891
25633,BMW,5-Series Sedan,2006,190000,0,8891
25634,BMW,1-Series Hatchback,2020,3000,1350000,8891
25635,LEXUS,ES,2014,71000,618000,8891
25636,MERCEDES-BENZ,A-Class,2013,90000,538000,8891
25637,MAZDA,5,2013,90000,358000,8891
25638,NISSAN,Tiida,2011,160000,198000,8891
25639,LUXGEN,U7 Turbo ECO Hyper,2015,103000,488000,8891
25640,LUXGEN,U6 Turbo ECO Hyper,2016,37000,430000,8891
25641,VOLKSWAGEN,Sportsvan,2017,79000,588000,8891
25642,MINI,Countryman S,2011,130000,600000,8891
25643,NISSAN,X-Trail,2004,120000,69000,8891
25644,NISSAN,Tiida,2012,220000,208000,8891
25645,MERCEDES-BENZ,C-Class Sedan,2015,30000,2550000,8891
25646,MERCEDES-BENZ,C-Class Sedan,2017,50000,1480000,8891
25647,MERCEDES-BENZ,GLB,2020,125,0,8891
25648,MITSUBISHI,Lancer Fortis,2009,150000,158000,8891
25649,NISSAN,Sentra,2013,140000,298000,8891
25650,TOYOTA,86,2012,100000,428000,8891
25651,NISSAN,March,2012,60000,198000,8891
25652,HONDA,Civic,2010,138000,238000,8891
25653,TOYOTA,Yaris,2013,70000,200000,8891
25654,FORD,Mustang,2018,30000,0,8891
25655,TOYOTA,RAV4,2017,35000,769000,8891
25656,FORD,Focus,2015,120000,350000,8891
25657,MERCEDES-BENZ,E-Class Estate,2010,130000,880000,8891
25658,LUXGEN,U6 Turbo ECO Hyper,2020,7000,698000,8891
25659,BMW,X4,2014,60000,1198000,8891
25660,NISSAN,March,2007,150000,59000,8891
25661,FORD,Focus,2013,80000,265000,8891
25662,MAZDA,CX-5,2014,112000,448000,8891
25663,TOYOTA,Corolla Altis,2017,96000,388000,8891
25664,NISSAN,Tiida,2009,170000,190000,8891
25665,MERCEDES-BENZ,C-Class Sedan,2015,90000,0,8891
25666,TOYOTA,RAV4,2017,58000,638000,8891
25667,TOYOTA,Vios,2016,30000,328000,8891
25668,LUXGEN,M7 Turbo,2013,86000,299000,8891
25669,NISSAN,Tiida,2013,130000,270000,8891
25670,MITSUBISHI,Colt Plus,2015,70000,250000,8891
25671,HYUNDAI,Ix35,2015,54000,488000,8891
25672,TOYOTA,Yaris,2018,70000,428000,8891
25673,MAZDA,3,2010,80000,128000,8891
25674,HYUNDAI,I30 CW,2010,130000,158000,8891
25675,AUDI,A4 Avant,2011,133000,518000,8891
25676,TOYOTA,Corolla Altis,2017,90000,450000,8891
25677,BMW,5-Series Sedan,2014,100000,890000,8891
25678,HYUNDAI,Elantra,2017,38000,428000,8891
25679,MAZDA,3,2011,100000,208000,8891
25680,NISSAN,Livina,2018,40000,348000,8891
25681,VOLKSWAGEN,Tiguan,2011,147000,328000,8891
25682,VOLVO,S60,2012,90000,378000,8891
25683,PORSCHE,Cayenne,2012,90000,888000,8891
25684,MAZDA,CX-5,2014,65000,388000,8891
25685,LEXUS,ES,2015,60000,558000,8891
25686,MAZDA,2,2016,60000,308000,8891
25687,BMW,3-Series Sedan,2019,7000,2780000,8891
25688,MERCEDES-BENZ,GLA,2015,70000,0,8891
25689,MERCEDES-BENZ,GLC,2019,29000,0,8891
25690,VOLKSWAGEN,Tiguan,2012,177000,398000,8891
25691,HONDA,CR-V,2014,69000,588000,8891
25692,NISSAN,X-Trail,2017,102000,498000,8891
25693,TOYOTA,Corolla Altis,2016,51000,358000,8891
25694,MERCEDES-BENZ,C-Class Sedan,2011,80000,748000,8891
25695,SUBARU,Forester,2010,129000,328000,8891
25696,TOYOTA,Vios,2017,40000,318000,8891
25697,MERCEDES-BENZ,E-Class Coupe,1993,178000,298000,8891
25698,MERCEDES-BENZ,C-Class Sedan,2018,40000,2150000,8891
25699,MERCEDES-BENZ,CLS,2018,9000,0,8891
25700,TOYOTA,Yaris,2015,100000,358000,8891
25701,BMW,5-Series Sedan,1999,200000,98000,8891
25702,MAZDA,3,2010,70000,238000,8891
25703,LUXGEN,7 SUV,2012,130000,248000,8891
25704,TOYOTA,Wish,2016,90000,508000,8891
25705,BMW,5-Series Sedan,2014,74000,998000,8891
25706,MERCEDES-BENZ,E-Class Sedan,1999,160000,108000,8891
25707,BMW,X5,2014,80000,1398000,8891
25708,MAZDA,3,2011,220000,268000,8891
25709,LEXUS,LS,2012,120000,388000,8891
25710,SUZUKI,SX4,2014,60000,305000,8891
25711,MERCEDES-BENZ,A-Class,2016,50000,1080000,8891
25712,HYUNDAI,Elantra,2017,43000,398000,8891
25713,TOYOTA,RAV4,2016,82000,695000,8891
25714,NISSAN,Kicks,2018,57000,578000,8891
25715,BMW,5-Series Sedan,2019,24000,0,8891
25716,BMW,5-Series Sedan,2005,200000,0,8891
25717,FORD,Fiesta,2015,39000,398000,8891
25718,MAZDA,3,2019,16000,858000,8891
25719,MAZDA,3,2012,156000,308000,8891
25720,SUZUKI,Solio,2004,190000,98000,8891
25721,NISSAN,Tiida,2018,98000,438000,8891
25722,HYUNDAI,Ix35,2014,87000,408000,8891
25723,BMW,3-Series Sedan,2005,90000,238000,8891
25724,HYUNDAI,Elantra,2017,41000,428000,8891
25725,AUDI,Q7,2014,158000,958000,8891
25726,FORD,Kuga,2020,5400,1058000,8891
25727,MITSUBISHI,Zinger,2018,25000,398000,8891
25728,TOYOTA,C-HR,2019,25000,768000,8891
25729,MITSUBISHI,Lancer Fortis,2008,100000,168000,8891
25730,HYUNDAI,Porter,2017,190000,368000,8891
25731,MERCEDES-BENZ,E-Class Sedan,2011,90000,638000,8891
25732,AUDI,Q7,2010,100000,638000,8891
25733,VOLVO,V40,2015,28000,658000,8891
25734,SUBARU,Legacy Wagon,2011,200000,498000,8891
25735,NISSAN,March,2015,30000,318000,8891
25736,BMW,5-Series Touring,2013,145000,888000,8891
25737,VOLKSWAGEN,Caddy,2013,74000,488000,8891
25738,VOLVO,S60,2011,160000,318000,8891
25739,PORSCHE,Panamera 4S,2009,100000,958000,8891
25740,HYUNDAI,Ix35,2014,130000,318000,8891
25741,ISUZU,NLR,2008,270000,458000,8891
25742,HYUNDAI,Starex,2013,280000,388000,8891
25743,JAGUAR,XFR,2010,120000,880000,8891
25744,TOYOTA,Corolla Altis,2013,240000,258000,8891
25745,BMW,X2,2018,51000,1198000,8891
25746,SUZUKI,Carry,2016,197000,0,8891
25747,FORD,Econovan,2012,228000,0,8891
25748,MITSUBISHI,Savrin,2009,90000,218000,8891
25749,BMW,2-Series Active Tourer,2018,40000,1038000,8891
25750,CMC,Veryca廂車,2006,260000,195000,8891
25751,TOYOTA,Japan Camry Hybrid,2014,113000,498000,8891
25752,LEXUS,RX,2018,65000,1780000,8891
25753,BMW,2-Series Active Tourer,2016,34000,918000,8891
25754,HONDA,Odyssey,2016,50000,938000,8891
25755,TOYOTA,Vios,2017,69000,368000,8891
25756,MITSUBISHI,Lancer Fortis,2010,120000,153000,8891
25757,MAZDA,3,2016,30000,530000,8891
25758,MERCEDES-BENZ,S-Class Sedan,2010,60000,680000,8891
25759,TOYOTA,RAV4,2009,99000,358000,8891
25760,NISSAN,Kicks,2018,63000,578000,8891
25761,TOYOTA,Camry,2018,98000,558000,8891
25762,BMW,2-Series Gran Coupe,2020,8000,1498000,8891
25763,BMW,5-Series Sedan,2012,80000,900000,8891
25764,BMW,3-Series Sedan,2020,5000,1880000,8891
25765,TOYOTA,Supra,2020,7000,2300000,8891
25766,INFINITI,M37,2011,167000,398000,8891
25767,BMW,1-Series Hatchback,2016,80000,850000,8891
25768,TOYOTA,Previa,2018,10000,1380000,8891
25769,MERCEDES-BENZ,C-Class Coupe,2016,40000,0,8891
25770,MERCEDES-BENZ,CLA,2016,59000,0,8891
25771,MERCEDES-BENZ,GLC,2018,13000,2088000,8891
25772,HONDA,CR-V,2011,140000,338000,8891
25773,LEXUS,GS,2005,200000,248000,8891
25774,MITSUBISHI,Savrin,2003,150000,70000,8891
25775,HONDA,HR-V,2018,37000,548000,8891
25776,MERCEDES-BENZ,V-Class,2016,90000,1530000,8891
25777,MERCEDES-BENZ,C-Class Sedan,2016,67000,1690000,8891
25778,PORSCHE,Panamera 4,2017,60000,0,8891
25779,TOYOTA,Vios,2015,91000,308000,8891
25780,HONDA,CR-V,2006,190000,148000,8891
25781,BMW,3-Series Sedan,2012,78000,698000,8891
25782,HONDA,Civic,2011,130000,298000,8891
25783,FORD,Focus,2015,76000,338000,8891
25784,TOYOTA,Corolla Altis,2019,40000,648000,8891
25785,HYUNDAI,Elantra,2012,176000,328000,8891
25786,HONDA,Civic,2011,59000,268000,8891
25787,DAIHATSU,Terios,2006,160000,258000,8891
25788,HYUNDAI,Elantra,2018,58000,358000,8891
25789,VOLKSWAGEN,Golf,2015,100000,430000,8891
25790,VOLVO,V40,2013,60000,428000,8891
25791,HONDA,HR-V,2020,8000,768000,8891
25792,BMW,5-Series Sedan,2016,71000,1090000,8891
25793,LUXGEN,M7 Turbo EcoHyper,2016,80000,508000,8891
25794,LEXUS,ES,2021,2000,1838000,8891
25795,MERCEDES-BENZ,E-Class Sedan,2000,194000,113000,8891
25796,VOLKSWAGEN,Golf Variant,2018,30000,990000,8891
25797,BMW,5-Series Sedan,2011,85000,698000,8891
25798,BMW,X6,2016,28000,1898000,8891
25799,VOLKSWAGEN,Tiguan,2011,160000,318000,8891
25800,HONDA,Fit,2018,70000,498000,8891
25801,MERCEDES-BENZ,E-Class Sedan,2005,140000,168000,8891
25802,TOYOTA,Vios,2005,170000,85000,8891
25803,SUBARU,Forester,2014,160000,498000,8891
25804,VOLKSWAGEN,Golf,2018,50000,898000,8891
25805,TOYOTA,Sienta,2017,30000,330000,8891
25806,AUDI,Q5,2017,46000,1458000,8891
25807,FORD,Focus,2005,170000,78000,8891
25808,MAZDA,5,2012,80000,378000,8891
25809,BMW,3-Series Sedan,2012,120000,650000,8891
25810,MERCEDES-BENZ,CLA,2015,90000,1590000,8891
25811,MITSUBISHI,Colt Plus,2017,94000,328000,8891
25812,TOYOTA,Corolla Altis,2017,42000,408000,8891
25813,LUXGEN,7 MPV,2012,250000,238000,8891
25814,BMW,5-Series Sedan,2020,3435,2420000,8891
25815,HONDA,HR-V,2018,90000,530000,8891
25816,HONDA,Fit,2018,67000,508000,8891
25817,HYUNDAI,Verna,2016,78000,308000,8891
25818,TOYOTA,Corolla Altis,2002,230000,105000,8891
25819,MAZDA,3,2014,90000,408000,8891
25820,FORD,Focus,2017,70000,435000,8891
25821,LEXUS,GS,2005,300000,238000,8891
25822,LEXUS,IS,2011,80000,698000,8891
25823,MITSUBISHI,Colt Plus,2014,100000,228000,8891
25824,FORD,Fiesta,2014,106000,238000,8891
25825,MERCEDES-BENZ,GLC Coupe,2017,30000,2150000,8891
25826,MITSUBISHI,Boss Zinger,2016,100000,298000,8891
25827,MERCEDES-BENZ,C-Class Estate,2017,34000,0,8891
25828,BMW,3-Series Sedan,2014,41000,0,8891
25829,CMC,Veryca貨車,2004,110000,135000,8891
25830,CMC,Veryca貨車,2015,170000,258000,8891
25831,MERCEDES-BENZ,C-Class Sedan,2016,30000,2388000,8891
25832,HONDA,CR-V,2015,150000,528000,8891
25833,HYUNDAI,Elantra,2015,51000,468000,8891
25834,MITSUBISHI,Lancer Fortis,2009,81000,268000,8891
25835,TOYOTA,Corolla Altis,2016,70000,458000,8891
25836,MITSUBISHI,Savrin,2010,160000,178000,8891
25837,SKODA,Citigo,2014,60000,268000,8891
25838,AUDI,TT,2015,70000,1400000,8891
25839,MITSUBISHI,LEADCA,2013,110000,430000,8891
25840,BMW,X1,2017,30000,1080000,8891
25841,MITSUBISHI,Delica廂車,2016,109000,328000,8891
25842,AUDI,A1,2012,108000,329000,8891
25843,AUDI,A3 Sportback,2010,80000,438000,8891
25844,VOLKSWAGEN,Golf,2005,219000,145000,8891
25845,BMW,X2,2020,7500,1730000,8891
25846,MERCEDES-BENZ,S-Class Sedan,2014,130000,1680000,8891
25847,TOYOTA,Vios,2018,85000,388000,8891
25848,BMW,3-Series Sedan,2006,200000,268000,8891
25849,TESLA,Model 3,2020,8000,1540000,8891
25850,NISSAN,Sentra,2018,53000,468000,8891
25851,NISSAN,Grand Livina,2008,137000,198000,8891
25852,FORD,Focus,2012,100000,198000,8891
25853,LEXUS,CT,2012,120000,538000,8891
25854,SUZUKI,Carry,2010,270000,158000,8891
25855,INFINITI,Q30,2017,20000,838000,8891
25856,SUBARU,Impreza,1999,154000,68000,8891
25857,VOLKSWAGEN,Tiguan,2018,39000,988000,8891
25858,NISSAN,Tiida,2011,160000,198000,8891
25859,MITSUBISHI,Outlander,2010,110000,210000,8891
25860,TOYOTA,Yaris,2016,50000,338000,8891
25861,MITSUBISHI,Lancer Fortis,2019,10000,468000,8891
25862,MITSUBISHI,Zinger,2018,120000,338000,8891
25863,LUXGEN,M7 Turbo,2011,180000,208000,8891
25864,HONDA,CR-V,2015,58000,298000,8891
25865,FORD,Kuga,2017,40000,668000,8891
25866,TOYOTA,Corolla Altis,2021,10,648000,8891
25867,BMW,M5,2018,22000,4080000,8891
25868,TOYOTA,Yaris,2007,220000,150000,8891
25869,MASERATI,GranTurismo Sport,2014,80000,1850000,8891
25870,AUDI,A4 Avant,2014,105000,688000,8891
25871,TOYOTA,Yaris,2008,190000,208000,8891
25872,MAZDA,CX-5,2015,119000,578000,8891
25873,TOYOTA,Previa,2005,250000,258000,8891
25874,PORSCHE,Cayenne,2020,1914,3188000,8891
25875,MERCEDES-BENZ,CL-Class,2008,70000,1063000,8891
25876,TOYOTA,Corolla Altis,2013,170000,338000,8891
25877,SUZUKI,SX4,2009,187000,238000,8891
25878,MITSUBISHI,Lancer Fortis,2011,80000,248000,8891
25879,HONDA,CR-V,2020,11000,958000,8891
25880,PORSCHE,Macan,2018,23000,0,8891
25881,BMW,3-Series Sedan,2019,20000,0,8891
25882,FORD,Focus,2016,50000,520000,8891
25883,MAZDA,MPV,2004,220000,145000,8891
25884,HONDA,City,2018,109000,398000,8891
25885,BMW,1-Series Hatchback,2011,69000,478000,8891
25886,AUDI,A4 Sedan,2012,55000,635000,8891
25887,MITSUBISHI,Canter,2007,140000,598000,8891
25888,TOYOTA,Corolla Altis,2010,210000,248000,8891
25889,VOLVO,XC60,2013,150000,628000,8891
25890,TOYOTA,Corolla Altis X,2016,50000,498000,8891
25891,TOYOTA,Camry,2019,20000,588000,8891
25892,ISUZU,Elf,2014,600000,498000,8891
25893,TOYOTA,Previa,2018,31000,1098000,8891
25894,MERCEDES-BENZ,C-Class Sedan,2015,111000,0,8891
25895,SUZUKI,Jimny,2003,166000,188000,8891
25896,VOLKSWAGEN,Tiguan,2011,99000,398000,8891
25897,HONDA,CR-V,2005,183000,110000,8891
25898,MERCEDES-BENZ,C-Class Sedan,2015,80000,768000,8891
25899,BMW,4-Series Gran Coupé,2014,80000,1180000,8891
25900,LUXGEN,7 MPV,2010,193000,208000,8891
25901,BMW,3-Series Sedan,2010,120000,398000,8891
25902,HYUNDAI,Elantra,2012,120000,328000,8891
25903,BMW,5-Series Sedan,2011,210000,718000,8891
25904,FORD,Focus,2020,20000,588000,8891
25905,HYUNDAI,Ix35,2014,130000,338000,8891
25906,INFINITI,G37,2010,176000,338000,8891
25907,HYUNDAI,Porter,2021,13,0,8891
25908,MERCEDES-BENZ,E-Class Sedan,2017,100000,1388000,8891
25909,FORD,Mustang,2016,70000,1130000,8891
25910,BMW,2-Series Coupe,2014,58000,569000,8891
25911,TOYOTA,RAV4,2009,90000,328000,8891
25912,MERCEDES-BENZ,GLA,2015,99000,950000,8891
25913,MERCEDES-BENZ,C-Class Sedan,2016,81000,1198000,8891
25914,TOYOTA,RAV4,2017,70000,678000,8891
25915,NISSAN,Livina,2020,10000,458000,8891
25916,AUDI,A3 Sportback,2016,30000,0,8891
25917,TOYOTA,Corolla Altis,2018,50000,430000,8891
25918,HONDA,Fit,2015,75000,428000,8891
25919,NISSAN,Livina,2013,180000,228000,8891
25920,NISSAN,Tiida,2013,170000,278000,8891
25921,MAZDA,CX-3,2017,43000,498000,8891
25922,KIA,Kaon,2010,120000,348000,8891
25923,FORD,Mondeo,2013,94000,288000,8891
