,id,car_brand,car_model,car_photo,car_price,car_title,dealer_name,car_address,dealer_address,car_year,car_color,car_cylinderVolume,car_gear,car_door,car_mileage,car_fuel,LED_head,LED_daytime,LED_back,HID,SRS,TCS,LDW,auto_braking_sys,parking_camera,Sunroof,navi_sys,IVI_sys,electric_seat,cruise_sys,auto_AC,rear_seat_air,Keyless,HUD
153,101118120939,MITSUBISHI,VARICA,https://ct.yimg.com/xd/api/res/1.2/gtNZOIEgrREmAvkyLv.FfQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/9ef8678e-8b23-4fda-8882-6fc9be756a59.jpg,"220,000 ",2012年 威力 VARICA 貨車斗 超低利率貸款 專人強力過件 購車簡單,['Y1023855269'],台南市,['台南市東區裕義路'],2012,藍,1200,手排,2,62352,汽油,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
154,101116153333,TOYOTA,ZACE,https://ct.yimg.com/xd/api/res/1.2/rQP2g4qJ.ExQ40.mRLuucA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MTgw/https://s.yimg.com/ob/image/31f4f4a2-4003-4915-8996-75e1e8d379c2.jpg,"220,000 ",2006年一手、自用、手排小貨車,['艾達華'],台南市,['台南市歸仁區中正南路一段'],2006,藍,1500,手排,2,52650,汽油,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
155,101100532767,HYUNDAI,PORTER,https://ct.yimg.com/xd/api/res/1.2/eL6LtrzwA13LX7V6rQQLug--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/d30f66b4-c0b4-428b-9bf2-3754d3ca8fe7.jpg,"218,888 ",2010年 現代 PORTER(小霸王) 2.5柴油貨車 車況優 實跑1x萬公里,['威霸汽車商行'],高雄市,['高雄市左營區翠華路636號'],2010,白,2600,手排,2,129103,柴油,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
156,101092999021,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/CoP6yNus2DPaJ3vgIloi0w--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/40e2d615-d717-454a-acdb-59b28724ceee.jpg,"218,000 ",04年菱利 4WD 百利 得利卡 福斯T4 白鐵斗 鈴木好伙伴 勁哥吉星,['ㄅㄨㄅㄨ車業 [二手嚴選]'],新北市,['新北市新莊區新樹路'],2004,綠,1200,手排,5,146000,汽油,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
157,101031531852,HYUNDAI,GRANDSTAREX,https://ct.yimg.com/xd/api/res/1.2/QNa8XLCYN2FfUsLOt.mwQQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/ab5c13dd-43a5-4fd1-a548-ea33dbc32ab3.jpg,"210,000 ",[歐德義國際] 2014年 Starex  退休書店老闆 託售,['Y0920017720'],新北市,['新北市五股區新城一路60號(和運租車對面)'],2014,黑,2600,手自排,5,55680,柴油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
158,101095761433,TOYOTA,ZACE,https://ct.yimg.com/xd/api/res/1.2/nvV4hXC7bR9.Tf55Z9NZbw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/6a2d317c-2327-48df-a799-ad8c6a3e0e74.jpg,"199,000 ",挑戰全台最美車輛 絕對實車實價  還可以殺價 2013 ZINGER只要19.9,['弘昇汽車'],新北市,['新北市中和區中正路1230號'],2013,銀,2200,自排,5,80000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
159,101082745195,KIA,ZACE,https://ct.yimg.com/xd/api/res/1.2/Va_D6cTYGlU6Q.3XrTFU3A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/6131ba63-fdf5-404b-a924-9c9c3f616f81.jpg,"199,000 ",卡旺 柴油貨車只跑16萬公里有油壓尾門里程保證無事故,['來爾富中古車商行'],台中市,['台中市大里區大智路812號'],2005,藍,2600,手排,2,160000,柴油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
160,100954974549,FORD,ECONOVAN,https://ct.yimg.com/xd/api/res/1.2/xaBwKmIvjNBRShil19ayGg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/295abb26-1a49-470c-a025-4e90921c112b.jpg,"199,000 ",2013年 載卡多 一手車 保證無事故,['來爾富中古車商行'],台中市,['台中市大里區大智路812號'],2013,藍,2200,手排,2,200000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
161,101098358042,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/XD9vBwH5lAyyQAaPfftI6A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7f745a6b-4602-46e2-9a9d-38fd8c30ba00.jpg,"199,000 ",菱利 新款日本引擎1.3無事故過只跑12萬,['來爾富中古車商行'],台中市,['台中市大里區大智路812號'],2011,藍,1500,手排,2,120000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
162,101126237102,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/DnheR0dsDiCQdzNwYFOjOA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/91744cff-0612-4630-82cb-ec86218959c8.jpg,"198,000 ",自售2012年2.4cc加長型手排廂車只跑9公里引擎讚好開198000元,['Y1198057372'],新北市,['新北市八里區中山路三段1號'],2012,銀,2200,手排,5,90000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
