,id,car_brand,car_model,car_photo,car_price,car_title,dealer_name,car_address,dealer_address,car_year,car_color,car_cylinderVolume,car_gear,car_door,car_mileage,car_fuel,LED_head,LED_daytime,LED_back,HID,SRS,TCS,LDW,auto_braking_sys,parking_camera,Sunroof,navi_sys,IVI_sys,electric_seat,cruise_sys,auto_AC,rear_seat_air,Keyless,HUD
683,101092735540,NISSAN,SENTRA,https://ct.yimg.com/xd/api/res/1.2/mpv04wavYI.egpBfKlRN1Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNTU7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/62a7afee-3fac-469f-84d2-db659f03a27c.jpg,"185,000 ",『臘腸嚴選』NISSAN SENTRA 2014 白 1.8,['Y3288937060'],桃園市,['桃園市龜山區忠義路二段'],2014,白,1500,自排,4,86036,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
684,101036821096,FORD,FOCUS,https://ct.yimg.com/xd/api/res/1.2/Lt_Nw.dqurlWNONa6fENAw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzE2/https://s.yimg.com/ob/image/298f6136-7813-48d1-9f8e-48be4eb26055.jpg,"185,000 ",2018年  FORD-FOCUS !!,['Y0821500583'],台北市,['台北市內湖區民權東路六段259號1樓'],2018,白,1500,手自排,5,23497,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
685,101022495689,VOLVO,V60,https://ct.yimg.com/xd/api/res/1.2/QZjHFs7R0NfSIg4_7fxbZg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/d5e4ae58-19f9-4d3a-9093-690cacdf9e11.jpg,"185,000 ",2017年VOLVO V60 !!D4 運動型!!無事故泡水~ 小沈 嚴選,['Y0821500583'],台北市,['台北市內湖區民權東路六段259號1樓'],2017,白,2200,手自排,5,87514,柴油,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1
686,101022264423,LEXUS,CT200H,https://ct.yimg.com/xd/api/res/1.2/EsfcmW_GhqT83.I_82Aktg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/1738c8cc-9312-4ff8-bba8-db44050f8509.jpg,"185,000 ",2014年LECUS CT200H/挑戰市場最低價/無事故泡水/  沈專員 嚴選,['Y0821500583'],台北市,['台北市內湖區民權東路六段259號1樓'],2014,白,1200,自排,5,63164,油電,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
687,101021850437,FORD,FOCUS,https://ct.yimg.com/xd/api/res/1.2/8KGsuvKXJW9pxF4RCZLnhg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/1af296dd-2bb5-4b3e-9b59-991c46025dc5.jpg,"185,000 ",2015年福特FOCUS~一手好車/無泡水事故/年後大降價/小沈精選,['Y0821500583'],台北市,['台北市內湖區民權東路六段259號1樓'],2015,白,1500,手自排,5,68545,汽油,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0
688,101014753466,VOLKSWAGEN,GOLF,https://ct.yimg.com/xd/api/res/1.2/.Wa90oi4vjhY8VQmajvc_w--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzMw/https://s.yimg.com/ob/image/0234b72c-3c21-4549-8198-e7357e41629a.jpg,"185,000 ",優質掀背車 德國品牌 你放心 福斯 GOLF 漂亮釋出,['Y0821500583'],台北市,['台北市內湖區民權東路六段259號1樓'],2015,藍,1200,手自排,5,27565,汽油,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
689,100986822488,TOYOTA,PRIUSC,https://ct.yimg.com/xd/api/res/1.2/eyVoF7YkNiJX2skaDlu9dg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/3acb280e-e656-4169-9c76-461a5b5ce304.jpg,"185,000 ",省油神車/年底前優惠價/低里程/好保養/辛專員精選,['Y3573755059'],新竹縣,['新竹縣竹北市東興路 一段  20號  1樓'],2017,白,1500,自排,5,29389,油電,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
690,100978720259,FORD,FOCUS,https://ct.yimg.com/xd/api/res/1.2/wFVjnRlArnqL3q174fWynA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/e751998d-35bb-4c03-8f93-33765a868320.jpg,"185,000 ",FORD FOCUS 2017款 1.5L,['Y0821500583'],新竹縣,['新竹縣竹北市東興路 一段  20號  1樓'],2017,白,1500,手自排,5,29204,汽油,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
691,100923606188,AUDI,A4,https://ct.yimg.com/xd/api/res/1.2/0elZEm_TGPKWR1.fNfIk3g--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/9d5da8f8-5b77-44c9-abd2-4bfe1cdb39aa.jpg,"185,000 ",AUDI A4 2014 全台最低價  最後一台,['Y3573755059'],新竹縣,['新竹縣竹北市東興路 一段  20號  1樓'],2014,灰,1500,手自排,4,40268,汽油,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
692,101123678751,HYUNDAI,ELANTRA,https://ct.yimg.com/xd/api/res/1.2/vhqUvXsza80.cq3KsYqoQg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzM1/https://s.yimg.com/ob/image/0b527c9d-1f8d-4a9d-84f3-168e98ee84cb.jpg,"186,000 ",2014 Hyundai/現代  Elantra ★找好車請點我★,['Y3288937060'],桃園市,['桃園市龜山區復興街 (請提前電話預約)'],2014,白,1500,自排,4,60000,汽油,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
